Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
gamecredits,75,"$3,346,980",$0.047926,GAME,Scrypt,94.0,2089.1388367876,95455138093.0,6.25,6.84e-06,BTC
flo,76,"$3,271,593",$0.021474,,,,,,,,
credittagchain,77,"$3,222,435",$0.053935,,,,,,,,
mooncoin,78,"$3,183,945",$0.000014,,,,,,,,
bitcoinrhodium,79,"$3,150,885",$3.77,,,,,,,,
bitcore,80,"$3,114,948",$0.176009,,,,,,,,
observer,81,"$3,056,864",$0.001460,,,,,,,,
zel,82,"$2,882,718",$0.029023,ZEL,ZelHash,119.0,3741.1492920058,257541.0,112.5,4.07e-06,BTC
decoin,83,"$2,854,117",$0.108523,,,,,,,,
nimiq,84,"$2,839,294",$0.000491,,,,,,,,
matrixainetwork,85,"$2,824,585",$0.013418,,,,,,,,
bitgreen,86,"$2,811,390",$0.263593,,,,,,,,
viacoin,87,"$2,804,529",$0.121060,VIA,Scrypt,24.0,263064.1072072,47077155716931.0,0.625,1.75e-05,BTC
emercoin,88,"$2,780,297",$0.061182,,,,,,,,
ondori,89,"$2,641,992",$0.000070,,,,,,,,
litecoincash,90,"$2,634,197",$0.003922,LCC,SHA-256,150.0,118513722.0,3393417067448238.0,125.0,5.8e-07,BTC
ubiq,91,"$2,631,987",$0.061771,UBQ,Ubqhash,85.0,3104860365281.0,36527769003.0,5.0,8.53e-06,BTC
smartcash,92,"$2,607,030",$0.001844,SMART,Keccak,55.0,277760.757958218,21690424937140.0,22.97701401934104,2.572e-07,BTC
hycon,93,"$2,533,642",$0.001156,,,,,,,,
nix,94,"$2,262,315",$0.052314,,,,,,,,
nexty,95,"$2,107,683",$0.000013,,,,,,,,
aryacoin,96,"$2,088,294",$0.016339,,,,,,,,
lunes,97,"$2,086,811",$0.013845,,,,,,,,
sumokoin,98,"$1,951,400",$0.091848,SUMO,CryptoNightR,238.0,6893740956.0,28965298.0,74.93,1.297e-05,BTC
titancoin,99,"$1,906,753",$0.002105,,,,,,,,
tera,100,"$1,890,162",$0.002238,,,,,,,,
