Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$123,435,294,623","$6,735.39",BTC,SHA-256,529.0,14715214060656.0,1.1947327626494684e+20,12.667,6707.46,BTC
ethereum,2,"$17,298,988,174",$156.51,ETH,Ethash,13.4681,2228541744825880.0,165468161420384.0,2.0,0.02325862,BTC
bitcoincash,3,"$4,052,331,649",$220.47,BCH,SHA-256,600.0,227151342377.47998,0.0,,,
bitcoinsv,4,"$3,435,795,776",$186.94,BSV,SHA-256,548.0,217190714317.622,1.7022390784471997e+18,6.25,0.027823,BTC
litecoin,5,"$2,607,089,719",$40.41,LTC,Scrypt,154.0,5478356.499,152788064928792.0,12.5,0.0060085,BTC
monero,6,"$934,981,855",$53.35,XMR,RandomX,121.0,151646781907.0,1253279189.0,1.760680299605,0.007965,BTC
cardano,7,"$845,695,249",$0.032618,,,,,,,,
tron,8,"$819,270,477",$0.012286,,,,,,,,
dash,9,"$674,802,949",$71.48,DASH,X11,158.0,141721866.78638,3852473309971966.0,1.5533134445469152,0.01062961,BTC
ethereumclassic,10,"$606,580,885",$5.22,ETC,Ethash,13.1786,116252963229874.0,8821343938648.0,3.104,0.0007755,BTC
zcash,11,"$313,822,454",$35.08,ZEC,Equihash,75.0,61359554.7005783,6702099628.0,5.0,0.00520995,BTC
dogecoin,12,"$240,368,080",$0.001936,DOGE,Scrypt,63.0,2719193.09343978,185378498537030.0,10000.0,2.8423e-07,BTC
bitcoingold,13,"$171,471,548",$9.79,BTG,Zhash,588.0,221008.006998225,3079077.0,12.5,0.001439,BTC
decred,14,"$133,478,212",$11.75,DCR,Blake (14r),297.0,27391584727.8975,3.961143454273832e+17,9.234857748276793,0.00174391,BTC
algorand,15,"$116,283,179",$0.171837,,,,,,,,
bitcoindiamond,16,"$95,073,843",$0.509799,BCD,BCD,595.0,3554945.42449383,25661133339942.0,125.0,7.605e-05,BTC
ravencoin,17,"$93,622,436",$0.015742,RVN,X16Rv2,60.0,443100.81368924,31718391727104.0,5000.0,2.34e-06,BTC
monacoin,18,"$77,510,755",$1.18,MONA,Lyra2REv2,93.0,4068014.60185439,187870856716291.0,25.0,0.000173,BTC
digibyte,19,"$66,896,271",$0.005132,DGB,Scrypt,15.0,27150.61673451,0.0,,,
energi,20,"$60,803,241",$2.17,,,,,,,,
bytom,21,"$55,758,323",$0.055619,BTM,Tensority,149.0,75672743597.3296,507870762.0,412.5,8.122e-06,BTC
siacoin,22,"$54,343,619",$0.001300,,,,,,,,
komodo,23,"$54,045,564",$0.453115,KMD,Equihash,60.0,236004255.944809,62934468.0,3.0,6.77e-05,BTC
abbccoin,24,"$53,209,446",$0.095801,,,,,,,,
horizen,25,"$46,211,286",$5.22,ZEN,Equihash,150.0,11506155.5894394,628389510.0,7.5,0.0007761,BTC
bytecoin,26,"$45,091,101",$0.000245,BCN,CryptoNight,119.0,33770441544.0,283785223.0,324.80601362,3e-08,BTC
hypercash,27,"$44,102,108",$0.989343,,,,,,,,
verge,28,"$42,369,566",$0.002609,XVG,Scrypt,30.0,12123.2443,0.0,,,
zilliqa,29,"$41,285,681",$0.004108,,,,,,,,
zcoin,30,"$32,361,766",$3.27,XZC,MTP,283.0,6205.528,94178585916.0,14.0,0.00048347,BTC
aeternity,31,"$29,935,919",$0.097407,AE,CuckooCycle,181.0,29009600.0,160274.0,178.2,1.446e-05,BTC
aion,32,"$25,527,599",$0.062200,AION,"Equihash (210,9)",11.0,15224435.0,1384039.0,4.5,9.21e-06,BTC
cortex,33,"$21,266,602",$0.085087,,,,,,,,
tomochain,34,"$20,069,093",$0.285245,,,,,,,,
elastos,35,"$19,983,850",$1.09,,,,,,,,
electroneum,36,"$19,112,444",$0.001899,,,,,,,,
nuls,37,"$18,294,544",$0.189142,,,,,,,,
grin,38,"$18,074,819",$0.460798,,,,,,,,
beam,39,"$15,987,699",$0.267780,BEAM,BeamHashII,60.0,104466852.0,1741114.0,40.0,3.947e-05,BTC
divi,40,"$14,359,167",$0.008839,,,,,,,,
ilcoin,41,"$14,241,234",$0.032921,,,,,,,,
vertcoin,42,"$12,562,874",$0.231271,VTC,Lyra2REv3,156.0,66813.443265611,1839497139480.0,25.0,3.298e-05,BTC
groestlcoin,43,"$11,342,131",$0.151539,GRS,Groestl,63.0,1193095.585428,81338198736749.0,5.0,2.215e-05,BTC
syscoin,44,"$11,103,917",$0.019021,SYS,SHA-256,60.0,256300199993.24,0.0,,,
loki,45,"$10,470,834",$0.221394,,,,,,,,
nexus,46,"$9,528,874",$0.147342,,,,,,,,
cryptonex,47,"$89,416,883",$1.61,,,,,,,,
counoscoin,48,"$71,648,029",$4.83,,,,,,,,
vitae,49,"$24,484,999",$1.26,,,,,,,,
edcblockchain,50,"$18,350,834",$0.006871,,,,,,,,
zvchain,51,"$14,509,176",$0.027948,,,,,,,,
fibos,52,"$11,925,730",$0.011227,,,,,,,,
microbitcoin,53,"$10,984,157",$0.000058,,,,,,,,
unobtanium,54,"$10,447,431",$51.72,,,,,,,,
einsteinium,55,"$8,438,143",$0.038420,EMC2,Scrypt,24.0,834.56206738286,149350699412.0,1.95,5.59e-06,BTC
